Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9d897fb6fe44d1ebd45d8f69e883ea311bdc581aa3955af66e19880edb3f5b4e,2019-07,South Wales Police,South Wales Police,-3.372170,51.757160,On or near Pedestrian Subway,W01001310,Merthyr Tydfil 002E,Unable to prosecute suspect
2f461bcc36966a51b35a8ec395175edd9632ccc9ff69b9646ef72c5ab23296b2,2019-07,South Wales Police,South Wales Police,-3.218916,51.481490,On or near HEDEL ROAD,W01001709,Cardiff 040A,Unable to prosecute suspect
8e8c6c0d5ab50ee83b79513a43e5a380778f53eba8162f4547a8aabe79db6ab9,2019-07,South Wales Police,South Wales Police,-3.239966,51.496736,On or near WHITLAND CRESCENT,W01001748,Cardiff 027B,Unable to prosecute suspect
1deb38892c1ac64f6f8b7a72503f0fc59bce4e920fb8496687ad77a84fcf30d7,2019-07,South Wales Police,South Wales Police,-3.470272,51.645536,On or near WILLIAM STREET,W01001288,Rhondda Cynon Taf 014G,Unable to prosecute suspect
7caabdbfddfb52b50a0f3505934915787ae9dc25ab02aa3145a00cc8d7b27c23,2019-07,South Wales Police,South Wales Police,-3.198205,51.481938,On or near Parking Area,W01001861,Cardiff 034D,Unable to prosecute suspect
0ae05219b7c677b5687f321b8123ee8b5881d77bbfdf99cc719d9b472336a246,2019-07,South Wales Police,South Wales Police,-3.971229,51.630324,On or near GEIRIOL ROAD,W01000863,Swansea 019B,Unable to prosecute suspect
a37c96ca9e74fc0adc54c07282fca7058cbf80bfa636ec36b0e0e5f038e79887,2019-07,South Wales Police,South Wales Police,-3.601538,51.501850,On or near Supermarket,W01001921,Bridgend 017H,Unable to prosecute suspect
5357ccbcb3cbf9f344c0df369705ec30fe652b0e1c0468d6af3b9625012c57c6,2019-07,South Wales Police,South Wales Police,-3.202260,51.448311,On or near Parking Area,W01001104,The Vale of Glamorgan 004E,Unable to prosecute suspect
8ba08b8688eae6826af776929a4e11aa568cf7ac00f66358bf8c4a153e1e6d55,2019-07,South Wales Police,South Wales Police,-3.163016,51.517873,On or near WERNGOCH ROAD,W01001733,Cardiff 019B,Unable to prosecute suspect
b740d4d3ccb29b27c1384f2dd8270748e3e391e4b0b75329eae0fbaffcf06d79,2019-07,South Wales Police,South Wales Police,-3.095528,51.522335,On or near CLOS Y BERLLAN,W01001884,Cardiff 013D,Unable to prosecute suspect
34abf63574356892f4f6dcd2dd8121b051aa1ddc86d04de5827ead493eafa063,2019-07,South Wales Police,South Wales Police,-3.951573,51.619771,On or near PAGE STREET,W01000745,Swansea 025B,Unable to prosecute suspect
ffb6a5de8aeeba6ed6eb4bd86bbc1c2c35373fc0002b7fc0d24e2b2a8342e88e,2019-07,South Wales Police,South Wales Police,-3.254004,51.413482,On or near MAIN STREET,W01001069,The Vale of Glamorgan 012C,Unable to prosecute suspect
f16fcd9f26d4ad1e8b87d22d54d6c97575a05c67e04c36729e059cce2027a7f7,2019-07,South Wales Police,South Wales Police,-3.163596,51.493706,On or near CLAUDE PLACE,W01001830,Cardiff 033B,Unable to prosecute suspect
8914bac73530761f2686983e82160d8e361339c608b2fcdbfd8b79f55dc3fafb,2019-07,South Wales Police,South Wales Police,-3.780496,51.591828,On or near Parking Area,W01000951,Neath Port Talbot 018C,Unable to prosecute suspect
e05ffc9d207790b869313ff96f1aa32e90b91fda288cc3160ab3d66a1adc6ddc,2019-07,South Wales Police,South Wales Police,-3.699888,51.481366,On or near POPLAR CRESCENT,W01001045,Bridgend 019D,Unable to prosecute suspect
e321d980f6c5bb48529cf7787ad83fcfe7a82482a933ec0513db813d1a7eede5,2019-07,South Wales Police,South Wales Police,-3.187216,51.465279,On or near CLIVE STREET,W01001761,Cardiff 046C,Unable to prosecute suspect
80819c761cabcffafba9eb037c860f79e69fda2e91b376978a5b8d16d4b1e2a7,2019-07,South Wales Police,South Wales Police,-3.133713,51.509096,On or near CRANLEIGH RISE,W01001806,Cardiff 015D,Unable to prosecute suspect
d4848a830a192287dbbce0b972148f408440e4f1c9ad6456c8a9735561e4aa37,2019-07,South Wales Police,South Wales Police,-3.173547,51.498103,On or near TY'N-Y-COED LANE,W01001837,Cardiff 030C,Unable to prosecute suspect
0a1a144a1899665d520852dc343a0a2c60305a2e53a1483a37e4f614fa1b3e68,2019-07,South Wales Police,South Wales Police,-3.202260,51.448311,On or near Parking Area,W01001104,The Vale of Glamorgan 004E,Unable to prosecute suspect
d9b9439d9372324476100974514b15c56ff847c47e98c9cb61f2ad243bc7139d,2019-07,South Wales Police,South Wales Police,-3.307901,51.569525,On or near MAESTEG CRESCENT,W01001244,Rhondda Cynon Taf 025B,Unable to prosecute suspect
1d3d0717dc0ea2191eb93136b70bbba9ac80c2d3edabc1230b3d1a4ed32b1ff0,2019-07,South Wales Police,South Wales Police,-3.182643,51.478292,On or near Sports/Recreation Area,W01001939,Cardiff 032F,Unable to prosecute suspect
b6331f0a8d177bdd0ec9d2a2b32d46f02876b15ae40458b0a1449cb0d5669bf3,2019-07,South Wales Police,South Wales Police,-3.969557,51.628068,On or near TOWER GARDENS,W01000865,Swansea 019D,Unable to prosecute suspect
86d38eaf1497f72c90a4083ac286a021a131150951c160e8c0d8ee266294ce73,2019-07,South Wales Police,South Wales Police,-3.563706,51.496912,On or near HEOL TRE DWR,W01001037,Bridgend 013B,Unable to prosecute suspect
4578d886a2942371ed0e2fa0e8956b3d2f3e1ec72fa77e6b6bf2c93bd217e0f2,2019-07,South Wales Police,South Wales Police,-3.392069,51.694200,On or near THE AVENUE,W01001205,Rhondda Cynon Taf 006B,Unable to prosecute suspect
acb04fc31f60e62e2c423b9ab9449000bf1cde8e6a8777e52dfe5465a8f5fdad,2019-07,South Wales Police,South Wales Police,-3.415305,51.704397,On or near TRE TELYNOG,W01001169,Rhondda Cynon Taf 004C,Unable to prosecute suspect
fed6d6d4adddbf5708a9b851e01655e2da30fde3528be0fe58eecf670ef5aa30,2019-07,South Wales Police,South Wales Police,-3.483053,51.733288,On or near DAN-YR-HEOL,W01001222,Rhondda Cynon Taf 001E,Unable to prosecute suspect
4e2cbac55a66ed6fee23f6539f0b616d93797cc32670aac75c860a7e5df5ce03,2019-07,South Wales Police,South Wales Police,-3.454809,51.620767,On or near GELLI ROAD,W01001248,Rhondda Cynon Taf 016D,Unable to prosecute suspect
05f8d6ec2c82a69efefc02caab381b4073963972a658588ad3a936f4e3200856,2019-07,South Wales Police,South Wales Police,-3.357485,51.583780,On or near Park/Open Space,W01001182,Rhondda Cynon Taf 021A,Unable to prosecute suspect
8b5dc3a84e22e82f6cae3de00980b5d83792b2b321902c17674bfd1189eb4fb4,2019-07,South Wales Police,South Wales Police,-3.976202,51.631031,On or near GEIRIOL ROAD,W01000758,Swansea 017D,Unable to prosecute suspect
d301558b5b59c244f62ed2db190b03de643971522d2ec10bd59e543ec04f4aa8,2019-07,South Wales Police,South Wales Police,-3.752924,51.573521,On or near Sports/Recreation Area,W01000933,Neath Port Talbot 019B,Unable to prosecute suspect
11bbf34d652c3e95ed635caba70186c8bf91ab870fcb89cb462657d09ce2f5cf,2019-07,South Wales Police,South Wales Police,-3.138724,51.498545,On or near RHYMNEY RIVER BRIDGE ROAD,W01001825,Cardiff 029D,Unable to prosecute suspect
edce770f309559411c3098478c6dc3c19c95406b4ea8e57b179b3165e13985ee,2019-07,South Wales Police,South Wales Police,-3.765134,51.678133,On or near LLYS WENALLT,W01000970,Neath Port Talbot 005D,Unable to prosecute suspect
1d4fe4dc5ad4ca4ca4590b48d2f449803b7a0cc4b9cad7bf1f12181bde02b8c3,2019-07,South Wales Police,South Wales Police,-3.847033,51.657936,On or near Parking Area,W01000914,Neath Port Talbot 010C,Unable to prosecute suspect
f9ffdfdedb7ee31e1946c479e85fc400ea9feb806a8c6fd01ac5cd41d6399f3e,2019-07,South Wales Police,South Wales Police,-3.312179,51.567274,On or near CEDAR CRESCENT,W01001246,Rhondda Cynon Taf 025D,Unable to prosecute suspect
b44f3a1a03f12430a5941a85692c3694cf6d5cf63b4ed6ff45d3e0a5198efc99,2019-07,South Wales Police,South Wales Police,-3.951484,51.649673,On or near PARKHILL TERRACE,W01000820,Swansea 009D,Unable to prosecute suspect
34490663eee63c98729033a41f22132da9009d02fe05f3b4fba05c7e92b33892,2019-07,South Wales Police,South Wales Police,-3.934074,51.615241,On or near ST. CATHERINE'S COURT,W01001958,Swansea 025H,Unable to prosecute suspect
51360f9edc56897b90bd57e7b64153b0ccf4e03da4078c6d8ea052fc27544f85,2019-07,South Wales Police,South Wales Police,-3.579119,51.497271,On or near MOUNT EARL CLOSE,W01001037,Bridgend 013B,Unable to prosecute suspect
ce4df7ade73bcc2067c73b5651eece72dc57888562d6c06d6eb319630507d774,2019-07,South Wales Police,South Wales Police,-3.355948,51.631023,On or near DAN Y CRIBYN,W01001282,Rhondda Cynon Taf 015C,Unable to prosecute suspect
499faa3da721d7b5ff242167c9d91b6f578e616ea22fa8b71fd2d5be710f0a31,2019-07,South Wales Police,South Wales Police,-3.182943,51.507665,On or near ALLENSBANK ROAD,W01001770,Cardiff 018B,Unable to prosecute suspect
cfe48954dc070eec39a5792d04bdbb76f5d9097bb1cf68afe99782b871c048b4,2019-07,South Wales Police,South Wales Police,-3.344658,51.599079,On or near GROVER STREET,W01001182,Rhondda Cynon Taf 021A,Unable to prosecute suspect
d2c46bd8db1b5ff04c4cca60735d111241a6904fc3d5ebf1f54c1132e417a805,2019-07,South Wales Police,South Wales Police,-3.875535,51.670667,On or near Sports/Recreation Area,W01000800,Swansea 006C,Unable to prosecute suspect
b73f511008e131fc5d7a408e6c3f926e03368da4fb62145f97be2f198e933044,2019-07,South Wales Police,South Wales Police,-3.272676,51.404415,On or near KENDRICK ROAD,W01001066,The Vale of Glamorgan 015D,Unable to prosecute suspect
27347d1b65d607c46b59f71fae412b046fefedee38edd55e2a857dff19cdad57,2019-07,South Wales Police,South Wales Police,-3.431174,51.512281,On or near BEECH ROAD,W01001192,Rhondda Cynon Taf 031B,Unable to prosecute suspect
34ceb3a5e7f6724cacaa5e06e75292e55b3e308bc52179f25580803262fa7f0e,2019-07,South Wales Police,South Wales Police,-3.939532,51.619260,On or near WIND STREET,W01001938,Swansea 025E,Unable to prosecute suspect
b06cc5cf5605d57af61ea3972b1faf21167b5542746bcca1550a0f11ea1bf195,2019-07,South Wales Police,South Wales Police,-3.980072,51.656181,On or near WOODFORD ROAD,W01000836,Swansea 011E,Unable to prosecute suspect
01e2d506e1e0479b2ef2e39cecf2431eb4a9e5868d88a62b7c2202f036775c58,2019-07,South Wales Police,South Wales Police,-3.818370,51.598486,On or near HEOL MIAREN,W01000963,Neath Port Talbot 016E,Unable to prosecute suspect
8c516e9a31697e6fd0b199125312bd398abc1843feef89a5564aea3b44324574,2019-07,South Wales Police,South Wales Police,-3.424686,51.616937,On or near CEMETERY ROAD,W01001259,Rhondda Cynon Taf 018E,Unable to prosecute suspect
100691a663057e9bf1af4ac6870000110e8246d3dc92bd5d83de5d8c9ae6867f,2019-07,South Wales Police,South Wales Police,-4.037743,51.668098,On or near LIME STREET,W01000773,Swansea 005A,Unable to prosecute suspect
333e8d4d5f43824eb63d37083893b96e5cdf1c5c7f78947ace7dd3c15b7f4758,2019-07,South Wales Police,South Wales Police,-3.198438,51.540778,On or near HAVENWOOD DRIVE,W01001795,Cardiff 002B,Unable to prosecute suspect
67451253abb9bcc3f05f6d9b834483041bf2f74f25b5a6e6d5171e7dacd4c65b,2019-07,South Wales Police,South Wales Police,-3.763700,51.580490,On or near WILDEN AVENUE,W01000967,Neath Port Talbot 019C,Unable to prosecute suspect
389871ec74020e946090ae31b3554abc97a3ba117e5e2cdd8809ad064eb4e341,2019-07,South Wales Police,South Wales Police,-3.138724,51.498545,On or near RHYMNEY RIVER BRIDGE ROAD,W01001825,Cardiff 029D,Unable to prosecute suspect
33765aea93b3d1855e190c8de5936526ee28f00493077c4f5bc22c4518c54217,2019-07,South Wales Police,South Wales Police,-3.258556,51.474993,On or near PARKER PLACE,W01001742,Cardiff 043A,Unable to prosecute suspect
8b01739e37c77bf0ef965dc52b0fefedc2f7d181d174e1bc5d3cf9308c237c16,2019-07,South Wales Police,South Wales Police,-3.124331,51.518987,On or near CLEVEDON ROAD,W01001803,Cardiff 015A,Unable to prosecute suspect
41a4a1fa42e1ac5ed964408616292b358cd3e1ebf1d31fa42306c6ca9a951738,2019-07,South Wales Police,South Wales Police,-3.268135,51.416972,On or near AMROTH COURT,W01001095,The Vale of Glamorgan 007D,Unable to prosecute suspect
cd2be5993d43895bf9e24f6cb01867dc97e04e1455c6d5eefcd166ca9673fea2,2019-07,South Wales Police,South Wales Police,-3.417499,51.403606,On or near ST JOHN'S VIEW,W01001121,The Vale of Glamorgan 014E,Unable to prosecute suspect
6b316d9df4aa4dbe40a35852650822e52fcbba454ac1bde09fe6655e18cb1366,2019-07,South Wales Police,South Wales Police,-3.209794,51.501951,On or near ABERDORE ROAD,W01001788,Cardiff 023D,Unable to prosecute suspect
f9f50e3c3e4dd085597e4d3be784bedb1f3b50d267199f6a0233c160128996cb,2019-07,South Wales Police,South Wales Police,-3.252834,51.496869,On or near PENTREBANE ROAD,W01001749,Cardiff 027C,Unable to prosecute suspect
cf8e6d5977bdb8a9ba824e63ab91185758ab1c78a02731b95b5385f42ac1e362,2019-07,South Wales Police,South Wales Police,-3.353403,51.558623,On or near HEOL IDA,W01001278,Rhondda Cynon Taf 028E,Unable to prosecute suspect
69730b9fd07c92007c843cd157cbabac3eae373cea4c546aa07ce80720cb1b18,2019-07,South Wales Police,South Wales Police,-3.832108,51.660679,On or near FFORDD-Y-MYNACH,W01000922,Neath Port Talbot 007C,Unable to prosecute suspect
3b17f7797482fea6e916c395326cdfe3433f9b5f06b05c106e0439fa0d8aa147,2019-07,South Wales Police,South Wales Police,-3.962082,51.613886,On or near FRANCIS STREET,W01000875,Swansea 026D,Unable to prosecute suspect
76f7151e7b660f256733dd42a009c2816952bd82a1d424fdda1fc325b1956f1f,2019-07,South Wales Police,South Wales Police,-3.163596,51.493706,On or near CLAUDE PLACE,W01001830,Cardiff 033B,Unable to prosecute suspect
8896264d30da9287bcd0fa09865657516950a8cc13be0691a3d0b7c13993ab22,2019-07,South Wales Police,South Wales Police,-3.660799,51.619858,On or near BANGOR STREET,W01000995,Bridgend 001E,Unable to prosecute suspect
064a99099386410e0f591be5a9f92c63751a29c2fff54771bab6befcd0f71d4a,2019-07,South Wales Police,South Wales Police,-3.605665,51.747520,On or near WOODLAND MEWS,W01000926,Neath Port Talbot 003C,Unable to prosecute suspect
30729defc3cea7da373dbd3bce75ba503076c32590b6de4cd9d5722ae2cf1d47,2019-07,South Wales Police,South Wales Police,-3.268387,51.405792,On or near HOLTON ROAD,W01001910,The Vale of Glamorgan 012G,Unable to prosecute suspect
ffe3b783479b2cef84fdb43beb12c4d80cdc70660f582a831a8e2997fadc4beb,2019-07,South Wales Police,South Wales Police,-3.938173,51.631773,On or near EARL STREET,W01000790,Swansea 016F,Unable to prosecute suspect
86e997447a26d74e4a254683392d9b175799cda954ac36cf3c8cba8035aa90df,2019-07,South Wales Police,South Wales Police,-3.158541,51.513061,On or near CIRCLE WAY WEST,W01001812,Cardiff 017C,Unable to prosecute suspect
522a4cf93cc8f86b13d9f7423f1631389cc416d470246abc18f75b62713f713e,2019-07,South Wales Police,South Wales Police,-3.789384,51.597951,On or near KNIGHT STREET,W01000884,Neath Port Talbot 017A,Unable to prosecute suspect
8a61370ad21bc9dcad3d9d40600a5cb641a5f272fc6f55418938cfd24ce1c221,2019-07,South Wales Police,South Wales Police,-3.178968,51.473132,On or near PENARTH ROAD,W01001952,Cardiff 049F,Unable to prosecute suspect
93ac6cdaba63c514c679be0ec88416c0191a44baa7c2137c40d7114bff7024d4,2019-07,South Wales Police,South Wales Police,-3.451497,51.635096,On or near OAKFIELD TERRACE,W01001201,Rhondda Cynon Taf 014B,Unable to prosecute suspect
c7b658bd42a559e3cc281fece84abddc1642144f2a783d01a8b7a42c82b7dbaa,2019-07,South Wales Police,South Wales Police,-3.097319,51.523056,On or near PITMEDDEN CLOSE,W01001879,Cardiff 013A,Unable to prosecute suspect
4a78a80b01d90bfd7ff9c9b08d3a5b071603c08d8ef2c23588780d295a47e6bd,2019-07,South Wales Police,South Wales Police,-3.905978,51.695112,On or near TYLE TEG,W01000752,Swansea 002C,Unable to prosecute suspect
3a6cc6337dfed4125ddb71f117ee52b09deee106ed5ade8dc0caaf6a5fe152d2,2019-07,South Wales Police,South Wales Police,-3.311321,51.660718,On or near FIR TREE DRIVE,W01001320,Merthyr Tydfil 007C,Unable to prosecute suspect
dbf4133d1f9ff161af933f41133341e2b580d941061075f219944d3816213ed6,2019-07,South Wales Police,South Wales Police,-3.094934,51.525803,On or near YSTRAD CLOSE,W01001880,Cardiff 013B,Unable to prosecute suspect
669875520967f1df6444792a99b0d1021b102a867ec8398ee587f50461b7783a,2019-07,South Wales Police,South Wales Police,-3.254008,51.479250,On or near MOORE CLOSE,W01001741,Cardiff 039E,Unable to prosecute suspect
d89cdd42e7e49c2f54fa206641c0691b7db930cd856feaddff9678e76fd2b12c,2019-07,South Wales Police,South Wales Police,-3.510729,51.665578,On or near FFORCH CLOSE,W01001272,Rhondda Cynon Taf 010D,Unable to prosecute suspect
bf11dd98ae50b9363b1144e4832cbbdb53853a97a81db5b060944de61147088b,2019-07,South Wales Police,South Wales Police,-3.381922,51.766208,On or near CYPRESS CLOSE,W01001299,Merthyr Tydfil 008A,Unable to prosecute suspect
3c643d161b873b5133ec13ac4dbf103288fc41c1d7472e02df427b918e4cc170,2019-07,South Wales Police,South Wales Police,-3.434645,51.618075,On or near NEW CENTURY STREET,W01001259,Rhondda Cynon Taf 018E,Unable to prosecute suspect
dee305cfd2435d37cc1231ad293e5f9b30d5ea6597dd32ff872c5e416470b50c,2019-07,South Wales Police,South Wales Police,-3.970063,51.642762,On or near UPPER KING'S HEAD ROAD,W01000762,Swansea 013C,Unable to prosecute suspect
19a9d62326136c93c2524e9b62bf277acacd8df44a191d351ccf840c02d3cd10,2019-07,South Wales Police,South Wales Police,-3.383435,51.765930,On or near CRABAPPLE CLOSE,W01001299,Merthyr Tydfil 008A,Unable to prosecute suspect
e291cd6df9096e61a4d06d8d74bac04ca1be3e8b27e9d2514c39ba868387f0dc,2019-07,South Wales Police,South Wales Police,-3.626838,51.508723,On or near ROGER'S LANE,W01000989,Bridgend 013A,Unable to prosecute suspect
f1426b6c08f3714ccf96572dc00fcf10ead1edc7bbf78a3219c868bac5a72432,2019-07,South Wales Police,South Wales Police,-3.360821,51.758470,On or near NEW ROAD,W01001298,Merthyr Tydfil 002D,Unable to prosecute suspect
8a6553c28b9a3071e9b75747e749bcc353ab747af938c55af113d1f158142a49,2019-07,South Wales Police,South Wales Police,-3.575520,51.523253,On or near PENYRALLT AVENUE,W01001008,Bridgend 011B,Unable to prosecute suspect
8c977bfad488f1c1fbac20f6fb48aaac703bb9843a5c0c3dc59312bc0567b034,2019-07,South Wales Police,South Wales Police,-3.238101,51.504452,On or near HUGHS CLOSE,W01001784,Cardiff 026F,Unable to prosecute suspect
523b74a1af1e2da6f5fc49bc84dc3cd92c5fa3d37c8df68548e9190c4b98e627,2019-07,South Wales Police,South Wales Police,-3.926724,51.638140,On or near PENTRE-CHWYTH ROAD,W01000739,Swansea 014B,Unable to prosecute suspect
b172cba4848afa4a18b5b4436b2c1b01e3eb3723803afdb94e0966548177e1bc,2019-07,South Wales Police,South Wales Police,-3.870316,51.686837,On or near BALACLAVA ROAD,W01000800,Swansea 006C,Unable to prosecute suspect
04ea3f5d231144f078801f9f2dfcbd3f9a0be4b15568e922d33eb98757d1f211,2019-07,South Wales Police,South Wales Police,-3.178491,51.499321,On or near HAZELDENE AVENUE,W01001726,Cardiff 028E,Unable to prosecute suspect
c212186c916d363d144771a13d09cd63012af58fc40523939ba0137861b2ad51,2019-07,South Wales Police,South Wales Police,-3.348725,51.551142,On or near CARGILL CLOSE,W01001277,Rhondda Cynon Taf 028D,Unable to prosecute suspect
70dc8c51d57534ec109b277aa692e14fb7c683f69ee90145669fe8a60a1aa91a,2019-07,South Wales Police,South Wales Police,-3.377727,51.747905,On or near ROBERTS LANE,W01001315,Merthyr Tydfil 004D,Unable to prosecute suspect
a1f1fcb0907634b06b44b0c0137ac7f645bf70b4a6dafc62ff31fc04e52e87f9,2019-07,South Wales Police,South Wales Police,-3.697569,51.481723,On or near VINTIN LANE,W01001045,Bridgend 019D,Unable to prosecute suspect
c4fe4392f5bd675e9cc3687757a72e14fe03b0c2e88fa25b80a088e88d0a0144,2019-07,South Wales Police,South Wales Police,-3.262622,51.420952,On or near CLOS LLAWHADEN,W01001094,The Vale of Glamorgan 007C,Unable to prosecute suspect
73316122a6f0665754a0937a65479b42bda336b6f89f5304d13916cd171550fe,2019-07,South Wales Police,South Wales Police,-3.309613,51.663677,On or near PROSSER STREET,W01001322,Merthyr Tydfil 007E,Unable to prosecute suspect
